ID,Name,physicsAtkRate,magicAtkRate,fireAtkRate,thunderAtkRate,staminaAtkRate,saWeaponAtkRate,saDurabilityRate,correctStrengthRate,correctAgilityRate,correctMagicRate,correctFaithRate,physicsGuardCutRate,magicGuardCutRate,fireGuardCutRate,thunderGuardCutRate,poisonGuardResistRate,diseaseGuardResistRate,bloodGuardResistRate,curseGuardResistRate,staminaGuardDefRate,spEffectId1,spEffectId2,spEffectId3,darkAtkRate,darkGuardCutRate,correctLuckRate,freezeGuardDefRate,sleepGuardDefRate,madnessGuardDefRate,baseAtkRate
2402.0,,1.29,1.29,1.29,1.29,1.2,1.0,1.0,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.29,1.0,1.4,1.0,1.0,1.0,1.6
2403.0,,1.435,1.435,1.435,1.435,1.3,1.0,1.0,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.435,1.0,1.6,1.0,1.0,1.0,1.9
2404.0,,1.58,1.58,1.58,1.58,1.4,1.0,1.0,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.58,1.0,1.8,1.0,1.0,1.0,2.2
2405.0,,1.725,1.725,1.725,1.725,1.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.725,1.0,2.0,1.0,1.0,1.0,2.5
2406.0,,1.87,1.87,1.87,1.87,1.6,1.0,1.0,2.2,2.2,2.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.87,1.0,2.2,1.0,1.0,1.0,2.8
2407.0,,2.015,2.015,2.015,2.015,1.7,1.0,1.0,2.4,2.4,2.4,2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.015,1.0,2.4,1.0,1.0,1.0,3.1
2408.0,,2.16,2.16,2.16,2.16,1.8,1.0,1.0,2.6,2.6,2.6,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.16,1.0,2.6,1.0,1.0,1.0,3.4
2409.0,,2.305,2.305,2.305,2.305,1.9,1.0,1.0,2.8,2.8,2.8,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.305,1.0,2.8,1.0,1.0,1.0,3.7
2410.0,,2.45,2.45,2.45,2.45,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.45,1.0,3.0,1.0,1.0,1.0,4.0
2500.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2501.0,,1.0756,1.0756,1.0756,1.0756,1.088,1.0,1.0,1.15,1.15,1.15,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0756,1.0,1.15,1.0,1.0,1.0,1.3
2502.0,,1.1512,1.1512,1.1512,1.1512,1.176,1.0,1.0,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1512,1.0,1.3,1.0,1.0,1.0,1.6
2503.0,,1.2268,1.2268,1.2268,1.2268,1.264,1.0,1.0,1.45,1.45,1.45,1.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2268,1.0,1.45,1.0,1.0,1.0,1.9
2504.0,,1.3024,1.3024,1.3024,1.3024,1.352,1.0,1.0,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3024,1.0,1.5,1.0,1.0,1.0,2.2
2505.0,,1.378,1.378,1.378,1.378,1.44,1.0,1.0,1.55,1.55,1.55,1.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.378,1.0,1.55,1.0,1.0,1.0,2.5
2506.0,,1.4536,1.4536,1.4536,1.4536,1.528,1.0,1.0,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4536,1.0,1.6,1.0,1.0,1.0,2.8
2507.0,,1.5292,1.5292,1.5292,1.5292,1.616,1.0,1.0,1.63,1.63,1.63,1.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5292,1.0,1.63,1.0,1.0,1.0,3.1
2508.0,,1.6048,1.6048,1.6048,1.6048,1.704,1.0,1.0,1.66,1.66,1.66,1.66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6048,1.0,1.66,1.0,1.0,1.0,3.4
2509.0,,1.6804,1.6804,1.6804,1.6804,1.792,1.0,1.0,1.69,1.69,1.69,1.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6804,1.0,1.69,1.0,1.0,1.0,3.7
2510.0,,1.75,1.75,1.75,1.75,2.0,1.0,1.0,1.73,1.73,1.73,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.75,1.0,1.73,1.0,1.0,1.0,4.0
2600.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2601.0,,1.075,1.075,1.075,1.075,1.1,1.0,1.0,1.15,1.15,1.15,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.075,1.0,1.15,1.0,1.0,1.0,1.3
2602.0,,1.15,1.15,1.15,1.15,1.2,1.0,1.0,1.3,1.3,1.3,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.15,1.0,1.3,1.0,1.0,1.0,1.6
2603.0,,1.225,1.225,1.225,1.225,1.3,1.0,1.0,1.45,1.45,1.45,1.45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.225,1.0,1.45,1.0,1.0,1.0,1.9
2604.0,,1.3,1.3,1.3,1.3,1.4,1.0,1.0,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3,1.0,1.6,1.0,1.0,1.0,2.2
2605.0,,1.375,1.375,1.375,1.375,1.5,1.0,1.0,1.75,1.75,1.75,1.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.375,1.0,1.75,1.0,1.0,1.0,2.5
2606.0,,1.45,1.45,1.45,1.45,1.6,1.0,1.0,1.9,1.9,1.9,1.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.45,1.0,1.9,1.0,1.0,1.0,2.8
2607.0,,1.525,1.525,1.525,1.525,1.7,1.0,1.0,2.05,2.05,2.05,2.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.525,1.0,2.05,1.0,1.0,1.0,3.1
2608.0,,1.6,1.6,1.6,1.6,1.8,1.0,1.0,2.2,2.2,2.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,2.2,1.0,1.0,1.0,3.4
2609.0,,1.675,1.675,1.675,1.675,1.9,1.0,1.0,2.35,2.35,2.35,2.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.675,1.0,2.35,1.0,1.0,1.0,3.7
2610.0,,1.75,1.75,1.75,1.75,2.0,1.0,1.0,2.5,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.75,1.0,2.5,1.0,1.0,1.0,4.0
2700.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2701.0,,1.075,1.075,1.075,1.075,1.1,1.0,1.0,1.05,1.05,1.05,1.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.075,1.0,1.05,1.0,1.0,1.0,1.3
2702.0,,1.15,1.15,1.15,1.15,1.2,1.0,1.0,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.15,1.0,1.1,1.0,1.0,1.0,1.6
2703.0,,1.225,1.225,1.225,1.225,1.3,1.0,1.0,1.15,1.15,1.15,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.225,1.0,1.15,1.0,1.0,1.0,1.9
2704.0,,1.3,1.3,1.3,1.3,1.4,1.0,1.0,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3,1.0,1.2,1.0,1.0,1.0,2.2
2705.0,,1.375,1.375,1.375,1.375,1.5,1.0,1.0,1.24,1.24,1.24,1.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.375,1.0,1.24,1.0,1.0,1.0,2.5
2706.0,,1.45,1.45,1.45,1.45,1.6,1.0,1.0,1.28,1.28,1.28,1.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.45,1.0,1.28,1.0,1.0,1.0,2.8
2707.0,,1.525,1.525,1.525,1.525,1.7,1.0,1.0,1.31,1.31,1.31,1.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.525,1.0,1.31,1.0,1.0,1.0,3.1
2708.0,,1.6,1.6,1.6,1.6,1.8,1.0,1.0,1.34,1.34,1.34,1.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.34,1.0,1.0,1.0,3.4
2709.0,,1.675,1.675,1.675,1.675,1.9,1.0,1.0,1.37,1.37,1.37,1.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.675,1.0,1.37,1.0,1.0,1.0,3.7
2710.0,,1.75,1.75,1.75,1.75,2.0,1.0,1.0,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.75,1.0,1.4,1.0,1.0,1.0,4.0
2800.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2801.0,,1.075,1.075,1.075,1.075,1.1,1.0,1.0,1.05,1.05,1.05,1.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.075,1.0,1.05,1.0,1.0,1.0,1.3
2802.0,,1.15,1.15,1.15,1.15,1.2,1.0,1.0,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.15,1.0,1.1,1.0,1.0,1.0,1.6
2803.0,,1.225,1.225,1.225,1.225,1.3,1.0,1.0,1.15,1.15,1.15,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.225,1.0,1.15,1.0,1.0,1.0,1.9
2804.0,,1.3,1.3,1.3,1.3,1.4,1.0,1.0,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3,1.0,1.2,1.0,1.0,1.0,2.2
2805.0,,1.375,1.375,1.375,1.375,1.5,1.0,1.0,1.27,1.27,1.27,1.27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.375,1.0,1.27,1.0,1.0,1.0,2.5
2806.0,,1.45,1.45,1.45,1.45,1.6,1.0,1.0,1.34,1.34,1.34,1.34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.45,1.0,1.34,1.0,1.0,1.0,2.8
2807.0,,1.525,1.525,1.525,1.525,1.7,1.0,1.0,1.41,1.41,1.41,1.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.525,1.0,1.41,1.0,1.0,1.0,3.1
2808.0,,1.6,1.6,1.6,1.6,1.8,1.0,1.0,1.48,1.48,1.48,1.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.48,1.0,1.0,1.0,3.4
2809.0,,1.675,1.675,1.675,1.675,1.9,1.0,1.0,1.52,1.52,1.52,1.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.675,1.0,1.52,1.0,1.0,1.0,3.7
2810.0,,1.75,1.75,1.75,1.75,2.0,1.0,1.0,1.6,1.6,1.6,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.75,1.0,1.6,1.0,1.0,1.0,4.0
3000.0,No Reinforce,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3100.0,Crossbow/Ballista 1,0.9,0.9,0.9,0.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9,1.0,0.0,1.0,1.0,1.0,1.0
3101.0,,1.024,1.024,1.024,1.024,1.04,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.024,1.0,0.0,1.0,1.0,1.0,1.12
3102.0,,1.148,1.148,1.148,1.148,1.08,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.148,1.0,0.0,1.0,1.0,1.0,1.24
3103.0,,1.272,1.272,1.272,1.272,1.12,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.272,1.0,0.0,1.0,1.0,1.0,1.36
3104.0,,1.396,1.396,1.396,1.396,1.16,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.396,1.0,0.0,1.0,1.0,1.0,1.48
3105.0,,1.52,1.52,1.52,1.52,1.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.52,1.0,0.0,1.0,1.0,1.0,1.6
3106.0,,1.644,1.644,1.644,1.644,1.24,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.644,1.0,0.0,1.0,1.0,1.0,1.72
3107.0,,1.768,1.768,1.768,1.768,1.28,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.768,1.0,0.0,1.0,1.0,1.0,1.84
3108.0,,1.892,1.892,1.892,1.892,1.32,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.892,1.0,0.0,1.0,1.0,1.0,1.96
3109.0,,2.016,2.016,2.016,2.016,1.36,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.016,1.0,0.0,1.0,1.0,1.0,2.08
3110.0,,2.14,2.14,2.14,2.14,1.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.14,1.0,0.0,1.0,1.0,1.0,2.2
3111.0,,2.264,2.264,2.264,2.264,1.44,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.264,1.0,0.0,1.0,1.0,1.0,2.32
3112.0,,2.388,2.388,2.388,2.388,1.48,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.388,1.0,0.0,1.0,1.0,1.0,2.44
3113.0,,2.512,2.512,2.512,2.512,1.52,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.512,1.0,0.0,1.0,1.0,1.0,2.56
3114.0,,2.636,2.636,2.636,2.636,1.56,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.636,1.0,0.0,1.0,1.0,1.0,2.68
3115.0,,2.76,2.76,2.76,2.76,1.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.76,1.0,0.0,1.0,1.0,1.0,2.8
3116.0,,2.884,2.884,2.884,2.884,1.64,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.884,1.0,0.0,1.0,1.0,1.0,2.92
3117.0,,3.008,3.008,3.008,3.008,1.68,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.008,1.0,0.0,1.0,1.0,1.0,3.04
3118.0,,3.132,3.132,3.132,3.132,1.72,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.132,1.0,0.0,1.0,1.0,1.0,3.16
3119.0,,3.256,3.256,3.256,3.256,1.76,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.256,1.0,0.0,1.0,1.0,1.0,3.28
3120.0,,3.38,3.38,3.38,3.38,1.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.38,1.0,0.0,1.0,1.0,1.0,3.4
3121.0,,3.504,3.504,3.504,3.504,1.84,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.504,1.0,0.0,1.0,1.0,1.0,3.52
3122.0,,3.628,3.628,3.628,3.628,1.88,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.628,1.0,0.0,1.0,1.0,1.0,3.64
3123.0,,3.752,3.752,3.752,3.752,1.92,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.752,1.0,0.0,1.0,1.0,1.0,3.76
3124.0,,3.876,3.876,3.876,3.876,1.96,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.876,1.0,0.0,1.0,1.0,1.0,3.88
3125.0,,4.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0
3200.0,Crossbow/Ballista 2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3201.0,,1.25,1.25,1.25,1.25,1.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.25,1.0,0.0,1.0,1.0,1.0,1.3
3202.0,,1.5,1.5,1.5,1.5,1.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,0.0,1.0,1.0,1.0,1.6
3203.0,,1.75,1.75,1.75,1.75,1.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.75,1.0,0.0,1.0,1.0,1.0,1.9
3204.0,,2.0,2.0,2.0,2.0,1.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.2
3205.0,,2.25,2.25,2.25,2.25,1.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.25,1.0,0.0,1.0,1.0,1.0,2.5
3206.0,,2.5,2.5,2.5,2.5,1.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.5,1.0,0.0,1.0,1.0,1.0,2.8
3207.0,,2.75,2.75,2.75,2.75,1.7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.75,1.0,0.0,1.0,1.0,1.0,3.1
3208.0,,3.0,3.0,3.0,3.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,3.4
3209.0,,3.25,3.25,3.25,3.25,1.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.25,1.0,0.0,1.0,1.0,1.0,3.7
3210.0,,3.5,3.5,3.5,3.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.5,1.0,0.0,1.0,1.0,1.0,4.0
3300.0,Pulley Crossbow,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3301.0,,1.125,1.125,1.125,1.125,1.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.125,1.0,0.0,1.0,1.0,1.0,1.3
3302.0,,1.25,1.25,1.25,1.25,1.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.25,1.0,0.0,1.0,1.0,1.0,1.6
3303.0,,1.375,1.375,1.375,1.375,1.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.375,1.0,0.0,1.0,1.0,1.0,1.9
3304.0,,1.5,1.5,1.5,1.5,1.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,0.0,1.0,1.0,1.0,2.2
3305.0,,1.625,1.625,1.625,1.625,1.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.625,1.0,0.0,1.0,1.0,1.0,2.5
3306.0,,1.75,1.75,1.75,1.75,1.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.75,1.0,0.0,1.0,1.0,1.0,2.8
3307.0,,1.875,1.875,1.875,1.875,1.7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.875,1.0,0.0,1.0,1.0,1.0,3.1
3308.0,,2.0,2.0,2.0,2.0,1.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.4
3309.0,,2.125,2.125,2.125,2.125,1.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.125,1.0,0.0,1.0,1.0,1.0,3.7
3310.0,,2.25,2.25,2.25,2.25,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.25,1.0,0.0,1.0,1.0,1.0,4.0
3400.0,Rabbath's Cannon,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3401.0,,1.18,1.18,1.18,1.18,1.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.18,1.0,0.0,1.0,1.0,1.0,1.3
3402.0,,1.36,1.36,1.36,1.36,1.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.36,1.0,0.0,1.0,1.0,1.0,1.6
3403.0,,1.54,1.54,1.54,1.54,1.3,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.54,1.0,0.0,1.0,1.0,1.0,1.9
3404.0,,1.72,1.72,1.72,1.72,1.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.72,1.0,0.0,1.0,1.0,1.0,2.2
3405.0,,1.9,1.9,1.9,1.9,1.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9,1.0,0.0,1.0,1.0,1.0,2.5
