Type,Name,ID,AtkID,Display Name,slotLength,mp,mp_charge,stamina,stamina_charge,requirementIntellect,requirementFaith,requirementLuck,weapon buff speffect,PhysAtk,MagicAtk,FireAtk,LtngAtk,HolyAtk,heal speffect,Heal Add,Only Uses Int,Only Uses Faith,No Scale,UseDurationMult,miscSpEffect1,miscSpEffect2,miscSpEffect3,miscSpEffect4,durationSpEffect,bulletLifeId,bulletRange,miscBullet,hitRadius,hitRadiusMax,Effect,Duration,Radius,isExtendSpEffectLife,statusSpEffectId1,statusSpEffectId2,statusSpEffectId1Scale,statusSpEffectId2Scale,Status Effect,Magic Category ID 1,Magic Category ID 2,Category Name 1,Category Name 2,MagicCategoryCombined,Catalyst 1,Catalyst 2,Multiplier1,Multiplier2,Catalyst + Multiplier 1,Catalyst + Multiplier 2,Atk Category 1,Atk Category 2, Atk Category 3,Atk Category 4,AtkCategoryCombined,stamina cost,Status Type,Status Buildup,Status Buildup1,Status Buildup2
Incantation,Law of Regression,6730.0,67301.0,Law of Regression,1.0,55.0,0.0,50.0,0.0,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10673010.0,,15.0,-1.0,,,15.0,,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,50.0,,,,
Incantation,Law of Regression,6730.0,67301.0,Law of Regression,1.0,55.0,0.0,50.0,0.0,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10673011.0,,15.0,-1.0,,,15.0,,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,50.0,,,,
Incantation,Law of Regression,6730.0,67301.0,Law of Regression,1.0,55.0,0.0,50.0,0.0,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10673012.0,,15.0,-1.0,,,15.0,,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,50.0,,,,
Incantation,Law of Regression,6730.0,67301.0,Law of Regression,1.0,55.0,0.0,50.0,0.0,37.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10673013.0,,15.0,-1.0,,,15.0,,,,,,,24.0,0.0,Golden Order Fundamentalist,,Golden Order Fundamentalist,Golden Order Seal,,1.1,,Golden Order Seal; 1.1x,,,,,,,50.0,,,,
Incantation,Light of Miquella,2006700.0,210670000.0,Light of Miquella - Main Beam,2.0,48.0,0.0,60.0,0.0,0.0,72.0,0.0,,0.0,0.0,0.0,0.0,375.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210670003.0,,6.0,-1.0,,,6.0,,,,,,,37.0,0.0,Miquella's Light,,Miquella's Light,,,,,,,,,,,,60.0,,,,
Incantation,Light of Miquella,2006700.0,210670001.0,Light of Miquella - Small Beams,2.0,48.0,0.0,60.0,0.0,0.0,72.0,0.0,,0.0,0.0,0.0,0.0,70.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210670008.0,,1.0,-1.0,,,1.0,,,,,,,37.0,0.0,Miquella's Light,,Miquella's Light,,,,,,,,,,,,60.0,,,,
Incantation,Lightning Spear,6900.0,69000.0,Lightning Spear,1.0,18.0,18.0,28.0,36.0,0.0,17.0,0.0,,0.0,0.0,0.0,234.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,28.0,,,,
Incantation,Lightning Spear,6900.0,69001.0,Lightning Spear (Water AoE),1.0,18.0,18.0,28.0,36.0,0.0,17.0,0.0,,0.0,0.0,0.0,50.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,28.0,,,,
Incantation,Lightning Spear,6900.0,69005.0,Lightning Spear - Charged,1.0,18.0,18.0,28.0,36.0,0.0,17.0,0.0,,0.0,0.0,0.0,293.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Charged Spell,,,,Charged Spell,36.0,,,,
Incantation,Lightning Spear,6900.0,69006.0,Lightning Spear - Charged (Water AoE),1.0,18.0,18.0,28.0,36.0,0.0,17.0,0.0,,0.0,0.0,0.0,50.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Charged Spell,,,,Charged Spell,36.0,,,,
Incantation,Knight's Lightning Spear,2006900.0,210690000.0,Knight's Lightning Spear,1.0,29.0,29.0,31.0,40.0,0.0,36.0,0.0,,0.0,0.0,0.0,138.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,,,,Dragon Cult,31.0,,,,
Incantation,Knight's Lightning Spear,2006900.0,210690002.0,Knight's Lightning Spear (Above Head - Hits 2x),1.0,29.0,29.0,31.0,40.0,0.0,36.0,0.0,,0.0,0.0,0.0,138.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,,,,Dragon Cult,31.0,,,,
Incantation,Knight's Lightning Spear,2006900.0,210690001.0,Knight's Lightning Spear (Water AoE),1.0,29.0,29.0,31.0,40.0,0.0,36.0,0.0,,0.0,0.0,0.0,50.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,,,,Dragon Cult,31.0,,,,
Incantation,Knight's Lightning Spear,2006900.0,210690050.0,Knight's Lightning Spear - Charged,1.0,29.0,29.0,31.0,40.0,0.0,36.0,0.0,,0.0,0.0,0.0,164.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,Charged Spell,,,Dragon Cult & Charged Spell,40.0,,,,
Incantation,Knight's Lightning Spear,2006900.0,210690052.0,Knight's Lightning Spear - Charged (Above Head - Hits 2x),1.0,29.0,29.0,31.0,40.0,0.0,36.0,0.0,,0.0,0.0,0.0,164.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,Charged Spell,,,Dragon Cult & Charged Spell,40.0,,,,
Incantation,Knight's Lightning Spear,2006900.0,210690051.0,Knight's Lightning Spear - Charged (Water AoE),1.0,29.0,29.0,31.0,40.0,0.0,36.0,0.0,,0.0,0.0,0.0,50.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,Charged Spell,,,Dragon Cult & Charged Spell,40.0,,,,
Incantation,Lightning Strike,6920.0,69200.0,Lightning Strike,1.0,19.0,0.0,32.0,0.0,0.0,28.0,0.0,,0.0,0.0,0.0,246.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,32.0,,,,
Incantation,Lightning Strike,6920.0,69201.0,Lightning Strike (Water AoE),1.0,19.0,0.0,32.0,0.0,0.0,28.0,0.0,,0.0,0.0,0.0,50.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,32.0,,,,
Incantation,Honed Bolt,6930.0,69300.0,Honed Bolt,1.0,12.0,0.0,29.0,0.0,0.0,24.0,0.0,,0.0,0.0,0.0,205.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,29.0,,,,
Incantation,Honed Bolt,6930.0,69301.0,Honed Bolt (Water AoE),1.0,12.0,0.0,29.0,0.0,0.0,24.0,0.0,,0.0,0.0,0.0,50.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,29.0,,,,
Incantation,Ancient Dragons' Lightning Spear,6940.0,69400.0,Ancient Dragons' Lightning Spear,1.0,25.0,0.0,29.0,0.0,0.0,32.0,0.0,,0.0,0.0,0.0,360.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10694000.0,,0.2,-1.0,,,0.2,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,29.0,,,,
Incantation,Ancient Dragons' Lightning Spear,6940.0,69402.0,Ancient Dragons' Lightning Spear,1.0,25.0,0.0,29.0,0.0,0.0,32.0,0.0,,0.0,0.0,0.0,285.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10694001.0,,3.0,3.0,,,3.0,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,29.0,,,,
Incantation,Ancient Dragons' Lightning Spear,6940.0,69401.0,Ancient Dragons' Lightning Spear,1.0,25.0,0.0,29.0,0.0,0.0,32.0,0.0,,0.0,0.0,0.0,122.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10694003.0,,2.0,-1.0,,,2.0,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,29.0,,,,
Incantation,Ancient Dragons' Lightning Strike,6910.0,69100.0,Ancient Dragons' Lightning Strike,1.0,36.0,36.0,31.0,40.0,0.0,26.0,0.0,,0.0,0.0,0.0,317.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,31.0,,,,
Incantation,Ancient Dragons' Lightning Strike,6910.0,69101.0,Ancient Dragons' Lightning Strike (Water AoE),1.0,36.0,36.0,31.0,40.0,0.0,26.0,0.0,,0.0,0.0,0.0,50.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,31.0,,,,
Incantation,Ancient Dragons' Lightning Strike,6910.0,69105.0,Ancient Dragons' Lightning Strike - Charged,1.0,36.0,36.0,31.0,40.0,0.0,26.0,0.0,,0.0,0.0,0.0,379.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Charged Spell,,,,Charged Spell,40.0,,,,
Incantation,Ancient Dragons' Lightning Strike,6910.0,69106.0,Ancient Dragons' Lightning Strike - Charged (Water AoE),1.0,36.0,36.0,31.0,40.0,0.0,26.0,0.0,,0.0,0.0,0.0,50.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Charged Spell,,,,Charged Spell,40.0,,,,
Incantation,Lansseax's Glaive,6950.0,69500.0,Lansseax's Glaive,1.0,22.0,0.0,45.0,0.0,0.0,40.0,0.0,,0.0,0.0,0.0,325.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,45.0,,,,
Incantation,Lansseax's Glaive,6950.0,69501.0,Lansseax's Glaive (Offhand),1.0,22.0,0.0,45.0,0.0,0.0,40.0,0.0,,0.0,0.0,0.0,325.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,45.0,,,,
Incantation,Lansseax's Glaive,6950.0,69502.0,Lansseax's Glaive - Bullet,1.0,22.0,0.0,45.0,0.0,0.0,40.0,0.0,,0.0,0.0,0.0,167.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10695001.0,,2.0,-1.0,,,2.0,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,45.0,,,,
Incantation,Fortissax's Lightning Spear,6941.0,69410.0,Fortissax's Lightning Spear 1,1.0,35.0,0.0,42.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,367.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10694100.0,,0.2,-1.0,,,0.2,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,42.0,,,,
Incantation,Fortissax's Lightning Spear,6941.0,69412.0,Fortissax's Lightning Spear 1,1.0,35.0,0.0,42.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,288.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10694101.0,,3.0,3.0,,,3.0,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,42.0,,,,
Incantation,Fortissax's Lightning Spear,6941.0,69411.0,Fortissax's Lightning Spear 1,1.0,35.0,0.0,42.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,122.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10694103.0,,2.0,-1.0,,,2.0,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,42.0,,,,
Incantation,Fortissax's Lightning Spear,6941.0,69415.0,Fortissax's Lightning Spear 2,1.0,35.0,0.0,42.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,374.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10694150.0,,0.2,-1.0,,,0.2,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,42.0,,,,
Incantation,Fortissax's Lightning Spear,6941.0,69417.0,Fortissax's Lightning Spear 2,1.0,35.0,0.0,42.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,292.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10694151.0,,3.0,3.0,,,3.0,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,42.0,,,,
Incantation,Fortissax's Lightning Spear,6941.0,69416.0,Fortissax's Lightning Spear 2,1.0,35.0,0.0,42.0,0.0,0.0,46.0,0.0,,0.0,0.0,0.0,123.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10694153.0,,2.0,-1.0,,,2.0,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,42.0,,,,
Incantation,Frozen Lightning Spear,6921.0,69210.0,Frozen Lightning Spear,1.0,29.0,0.0,39.0,0.0,0.0,34.0,0.0,,0.0,0.0,0.0,240.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1692100.0,,FALSE,,Target loses ⌊MaxHP * 0.1⌋ + 30 HP on proc; target damage negation decreased by -20% for 30 seconds,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,39.0,Frost,120.0,120.0,
Incantation,Frozen Lightning Spear,6921.0,69211.0,Frozen Lightning Spear,1.0,29.0,0.0,39.0,0.0,0.0,34.0,0.0,,0.0,0.0,0.0,307.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1692100.0,,FALSE,,Target loses ⌊MaxHP * 0.1⌋ + 30 HP on proc; target damage negation decreased by -20% for 30 seconds,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,39.0,Frost,120.0,120.0,
Incantation,Death Lightning,5040.0,50400.0,Death Lightning,2.0,28.0,28.0,32.0,42.0,0.0,47.0,0.0,,0.0,0.0,0.0,513.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1504000.0,,FALSE,,Target dies on proc; only works on player-model entities,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,32.0,Death,50.0,50.0,
Incantation,Death Lightning,5040.0,50401.0,Death Lightning,2.0,28.0,28.0,32.0,42.0,0.0,47.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Creates a cloud that applies death to targets within range; the 30 death ticks 5/s for 3 seconds (15 total ticks),,,,1504001.0,,FALSE,,Target dies on proc; only works on player-model entities,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,32.0,Death,30.0,30.0,
Incantation,Death Lightning,5040.0,50405.0,Death Lightning - Charged,2.0,28.0,28.0,32.0,42.0,0.0,47.0,0.0,,0.0,0.0,0.0,564.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1504000.0,,FALSE,,Target dies on proc; only works on player-model entities,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Charged Spell,,,,Charged Spell,42.0,Death,50.0,50.0,
Incantation,Death Lightning,5040.0,50406.0,Death Lightning - Charged,2.0,28.0,28.0,32.0,42.0,0.0,47.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,Creates a cloud that applies death to targets within range; the 30 death ticks 5/s for 3 seconds (15 total ticks),,,,1504001.0,,FALSE,,Target dies on proc; only works on player-model entities,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Charged Spell,,,,Charged Spell,42.0,Death,30.0,30.0,
Incantation,Electrify Armament,6960.0,,Electrify Armament,1.0,27.0,0.0,10.0,0.0,0.0,15.0,0.0,1696000.0,0.0,0.0,0.0,75.0,0.0,,,FALSE,TRUE,FALSE,TRUE,,,,,1696000.0,,,,,,Adds lightning AR to weapon (0.75 * Spell Buff; only uses faith scaling),90.0,,TRUE,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,10.0,,,,
Incantation,Electrocharge,2006920.0,210692001.0,Electrocharge,1.0,26.0,26.0,28.0,36.0,0.0,30.0,0.0,,0.0,0.0,0.0,213.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210692000.0,,3.0,-1.0,,,3.0,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,,,,Dragon Cult,28.0,,,,
Incantation,Electrocharge,2006920.0,210692000.0,Electrocharge (Lingering Effect),1.0,26.0,26.0,28.0,36.0,0.0,30.0,0.0,,0.0,0.0,0.0,45.0,0.0,,,FALSE,FALSE,TRUE,FALSE,,,,,21692000.0,,210692001.0,,2.5,-1.0,Damages enemy in range every 0.2 seconds (does not scale),45.0,2.5,TRUE,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,,,,Dragon Cult,28.0,,,,
Incantation,Electrocharge,2006920.0,210692051.0,Electrocharge - Charged,1.0,26.0,26.0,28.0,36.0,0.0,30.0,0.0,,0.0,0.0,0.0,262.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210692050.0,,3.0,-1.0,,,3.0,,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,Charged Spell,,,Dragon Cult & Charged Spell,36.0,,,,
Incantation,Electrocharge,2006920.0,210692050.0,Electrocharge (Lingering Effect) - Charged,1.0,26.0,26.0,28.0,36.0,0.0,30.0,0.0,,0.0,0.0,0.0,59.0,0.0,,,FALSE,FALSE,TRUE,FALSE,,,,,21692010.0,,210692051.0,,2.5,-1.0,Damages enemy in range every 0.2 seconds (does not scale),45.0,2.5,TRUE,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,Charged Spell,,,Dragon Cult & Charged Spell,36.0,,,,
Incantation,Dragonbolt Blessing,6971.0,,Dragonbolt Blessing,1.0,20.0,0.0,20.0,0.0,0.0,21.0,0.0,1697100.0,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,TRUE,,,,,1697100.0,,,,,,"defFlickPower 70 (some attacks are deflected), increases resistances by 30, and decreases lightning damage negation by -35%",70.0,,TRUE,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,20.0,,,,
Incantation,Vyke's Dragonbolt,6970.0,,Vyke's Dragonbolt,1.0,35.0,0.0,20.0,0.0,0.0,23.0,0.0,1697000.0,0.0,0.0,0.0,75.0,0.0,,,FALSE,TRUE,FALSE,TRUE,,,,,1697000.0,,,,,,"Adds lightning AR to weapon (0.75 * Spell Buff; only uses faith scaling), increases equip load by 1.15x, and decreases lightning damage negation by -35%",70.0,,TRUE,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,,,,,,20.0,,,,
Incantation,Dragonbolt of Florissax,2006910.0,210691000.0,Dragonbolt of Florissax,1.0,35.0,0.0,20.0,0.0,0.0,52.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,21691000.0,21691001.0,21691002.0,,21691000.0,,210691001.0,,2.0,7.0,Increases damage negations by 10% (5% in PvP) and increases guard damage negations by 20% for caster and nearby allies,70.0,7.0,TRUE,,,,,,22.0,0.0,Dragon Cult,,Dragon Cult,Gravel Stone Seal,,1.15,,Gravel Stone Seal; 1.15x,,Dragon Cult,,,,Dragon Cult,20.0,,,,
Incantation,Catch Flame,6000.0,60001.0,Catch Flame,1.0,10.0,0.0,17.0,0.0,0.0,8.0,0.0,,0.0,0.0,225.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,17.0,,,,
Incantation,"O, Flame!",6001.0,60011.0,"O, Flame!",1.0,16.0,16.0,24.0,31.0,0.0,16.0,0.0,,0.0,0.0,280.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,24.0,,,,
Incantation,"O, Flame!",6001.0,60016.0,"O, Flame! - Charged",1.0,16.0,16.0,24.0,31.0,0.0,16.0,0.0,,0.0,0.0,385.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,Charged Spell,,,,Charged Spell,31.0,,,,
Incantation,Flame Sling,6010.0,60100.0,Flame Sling,1.0,11.0,11.0,22.0,29.0,0.0,10.0,0.0,,0.0,0.0,202.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,22.0,,,,
Incantation,Flame Sling,6010.0,60101.0,Flame Sling,1.0,11.0,11.0,22.0,29.0,0.0,10.0,0.0,,0.0,0.0,202.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,22.0,,,,
Incantation,Flame Sling,6010.0,60102.0,Flame Sling - Charged,1.0,11.0,11.0,22.0,29.0,0.0,10.0,0.0,,0.0,0.0,255.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Charged Spell,,,,Charged Spell,29.0,,,,
Incantation,Flame Sling,6010.0,60103.0,Flame Sling - Charged,1.0,11.0,11.0,22.0,29.0,0.0,10.0,0.0,,0.0,0.0,255.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Charged Spell,,,,Charged Spell,29.0,,,,
Incantation,Giantsflame Take Thee,6100.0,61000.0,Giantsflame Take Thee,2.0,30.0,30.0,34.0,44.0,0.0,30.0,0.0,,0.0,0.0,325.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10610001.0,,2.5,-1.0,,,2.5,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,34.0,,,,
Incantation,Giantsflame Take Thee,6100.0,61005.0,Giantsflame Take Thee - Charged,2.0,30.0,30.0,34.0,44.0,0.0,30.0,0.0,,0.0,0.0,389.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10610051.0,,3.5,-1.0,,,3.5,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,Charged Spell,,,,Charged Spell,44.0,,,,
Incantation,"Flame, Fall Upon Them",6020.0,60200.0,"Flame, Fall Upon Them",1.0,16.0,16.0,10.0,13.0,0.0,28.0,0.0,,0.0,0.0,115.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,21.0,0.0,Giants' Flame,,Giants' Flame,Giant's Seal,,1.2,,Giant's Seal; 1.2x,,,,,,,10.0,,,,
